91.192.148.231"2017-08-03 00:00:05.259";"106";"http://polysintez.ru/index.php?route=feed/yandex_yml"
91.192.148.231"2017-08-03 00:00:05.766";"109";"http://polysintez.ru/index.php?route=feed/yandex_yml"
176.121.14.111"2017-08-03 00:00:35.878";"119";"http://polysintez.ru/polikarbonat/sotovyj-polikarbonat/novosti/"
178.20.235.164"2017-08-03 00:00:41.248";"249";"http://polysintez.ru/index.php?route=feed/yandex_yml"
66.249.93.44"2017-08-03 00:01:12.072";"346";"http://polysintez.ru/"
66.249.93.46"2017-08-03 00:01:12.121";"319";"http://polysintez.ru/"
66.249.64.142"2017-08-03 00:01:18.550";"283";"http://polysintez.ru/setki-i-ograjdeniya/avariynoe-ograzhdenie/"
66.249.93.48"2017-08-03 00:01:20.474";"61";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2F"
66.249.93.46"2017-08-03 00:01:21.115";"67";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2F"
5.255.198.106"2017-08-03 00:01:31.659";"269";"http://polysintez.ru/spanbond-belyiy-30-g-m2-4-2x10-m"
66.249.64.140"2017-08-03 00:02:49.994";"233";"http://polysintez.ru/trehsloynaya-mnogoletnyaya-plenka-180-mkm-12x33-m"
95.108.129.196"2017-08-03 00:03:16.119";"291";"http://polysintez.ru/"
91.204.252.230"2017-08-03 00:04:26.833";"222";"http://polysintez.ru/ukryivnaya-zaschitnaya-plenka-oxiss-0-55x33-m"
37.9.118.28"2017-08-03 00:05:35.656";"429";"http://polysintez.ru/"
5.255.198.106"2017-08-03 00:06:52.558";"692";"http://polysintez.ru/armirovannaya-plenka-profi-200-g-m2-2x25-m"
178.251.141.94"2017-08-03 00:07:31.692";"362";"http://polysintez.ru/stroitelnyie-tentyi/brezentovye-pologi/"
178.251.141.94"2017-08-03 00:07:32.671";"37";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fstroitelnyie-tentyi%2Fbrezentovye-pologi%2F"
109.173.60.201"2017-08-03 00:08:20.102";"345";"http://polysintez.ru/armirovannyie-plenki/"
95.108.181.68"2017-08-03 00:08:37.645";"150";"http://polysintez.ru/contact-us/"
213.141.131.237"2017-08-03 00:08:48.913";"653";"http://polysintez.ru/gidro-paroizolyatsiya/"
217.69.134.62"2017-08-03 00:09:03.742";"92";"http://polysintez.ru/index.php?route=extension/feed/google_sitemap"
176.121.14.111"2017-08-03 00:09:46.201";"109";"http://polysintez.ru/penyi-germetiki-klei/ochistitel-dlya-montajnoy-penyi/"
37.9.69.49"2017-08-03 00:09:50.648";"2037";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
5.255.198.106"2017-08-03 00:11:55.728";"319";"http://polysintez.ru/armirovannaya-plenka-profi-200-g-m2-2x25-m"
66.249.76.144"2017-08-03 00:12:02.312";"112";"http://polysintez.ru/geotekstil-fibertex-f20-4x100-m"
178.154.224.71"2017-08-03 00:12:39.267";"330";"http://polysintez.ru/"
5.255.198.103"2017-08-03 00:14:23.989";"2079";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
176.121.14.111"2017-08-03 00:14:50.941";"135";"http://polysintez.ru/penyi-germetiki-klei/pistoletyi-dlya-penyi-i-germetikov/"
93.158.141.26"2017-08-03 00:16:52.588";"308";"http://polysintez.ru/armirovannaya-plenka-profi-200-g-m2-2x25-m"
217.69.134.52"2017-08-03 00:21:37.767";"102";"http://polysintez.ru/index.php?route=extension/feed/google_sitemap"
5.255.198.106"2017-08-03 00:21:53.363";"223";"http://polysintez.ru/armirovannaya-plenka-profi-200-g-m2-2x25-m"
91.204.252.230"2017-08-03 00:22:57.220";"230";"http://polysintez.ru/stroitelnyiy-tent-eco-120-g-m2-8x12-m"
95.108.129.196"2017-08-03 00:23:15.630";"306";"http://polysintez.ru/"
37.9.118.28"2017-08-03 00:24:36.946";"305";"http://polysintez.ru/"
176.121.14.111"2017-08-03 00:25:40.590";"175";"http://polysintez.ru/novosti/u-nas-snijenie-tsen-i-novyiy-brend"
66.249.64.140"2017-08-03 00:26:27.025";"206";"http://polysintez.ru/stroitelnyiy-tent-eco-120-g-m2-3x6-m"
93.158.141.26"2017-08-03 00:26:32.079";"265";"http://polysintez.ru/armirovannaya-plenka-profi-200-g-m2-2x25-m"
176.121.14.111"2017-08-03 00:27:33.010";"116";"http://polysintez.ru/polietilenovyie-plenki/plenka-dlya-prudov-i-vodoemov/novosti/"
37.9.113.114"2017-08-03 00:29:16.581";"433";"http://polysintez.ru/"
178.209.42.84"2017-08-03 00:29:18.781";"305";"http://polysintez.ru/"
185.38.14.171"2017-08-03 00:29:24.401";"321";"http://polysintez.ru/?revs_email=britrushed@yahoo.com&language_id=1&store_id=0"
91.192.148.231"2017-08-03 00:30:06.698";"145";"http://polysintez.ru/index.php?route=feed/yandex_yml"
91.192.148.231"2017-08-03 00:30:07.203";"111";"http://polysintez.ru/index.php?route=feed/yandex_yml"
91.204.252.230"2017-08-03 00:30:46.594";"271";"http://polysintez.ru/spanbond-belyiy-150-g-m2-1-6x150-m"
37.9.69.140"2017-08-03 00:31:08.258";"2049";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
93.158.141.26"2017-08-03 00:31:57.368";"321";"http://polysintez.ru/armirovannaya-plenka-profi-200-g-m2-2x25-m"
178.154.224.71"2017-08-03 00:32:22.584";"321";"http://polysintez.ru/"
176.121.14.111"2017-08-03 00:34:41.515";"157";"http://polysintez.ru/ukryivnaya-zaschitnaya-plenka-oxiss-2-4x20-m"
91.204.252.232"2017-08-03 00:34:55.493";"216";"http://polysintez.ru/trehsloynaya-mnogoletnyaya-plenka-100-mkm-12x50-m"
5.255.198.103"2017-08-03 00:35:12.963";"2216";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
91.204.252.230"2017-08-03 00:35:45.284";"203";"http://polysintez.ru/stroitelnyiy-tent-eco-120-g-m2-5x6-m"
91.204.252.230"2017-08-03 00:35:59.957";"229";"http://polysintez.ru/polietilenovyie-paketyi-120-l-70x110-sm"
5.255.198.106"2017-08-03 00:36:56.339";"227";"http://polysintez.ru/armirovannaya-plenka-profi-200-g-m2-2x25-m"
89.169.36.32"2017-08-03 00:37:26.115";"274";"http://polysintez.ru/spanbond-chernyiy-50-g-m2-3-2x150-m"
91.204.252.232"2017-08-03 00:38:17.815";"249";"http://polysintez.ru/plenka-tehnicheskaya-200-mkm-6x65-m"
5.255.198.106"2017-08-03 00:38:40.064";"459";"http://polysintez.ru/plenka-tehnicheskaya-250-mkm-3x100-m"
91.204.252.232"2017-08-03 00:39:44.096";"136";"http://polysintez.ru/plenka-tehnicheskaya-200-mkm-3x100-m"
216.244.66.200"2017-08-03 00:39:44.896";"421";"http://polysintez.ru/gruppa-goryuchesti"
89.169.36.32"2017-08-03 00:40:10.093";"163";"http://polysintez.ru/stroitelnyiy-tent-profi-120-g-m2-20x30-m"
217.69.134.64"2017-08-03 00:40:20.388";"106";"http://polysintez.ru/index.php?route=extension/feed/google_sitemap"
89.169.36.32"2017-08-03 00:40:56.284";"222";"http://polysintez.ru/plenka-pervyiy-sort-120-mkm-6x85-m"
89.169.36.32"2017-08-03 00:41:38.744";"136";"http://polysintez.ru/spanbond-belyiy-17-g-m2-2-1x10-m"
93.158.141.50"2017-08-03 00:42:15.789";"629";"http://polysintez.ru/armirovannaya-plenka-profi-200-g-m2-2x25-m"
91.204.252.230"2017-08-03 00:42:51.096";"221";"http://polysintez.ru/avariynoe-ograjdenie-100-g-m2-1x50-m"
95.108.129.196"2017-08-03 00:43:05.036";"284";"http://polysintez.ru/"
176.121.14.111"2017-08-03 00:43:42.529";"185";"http://polysintez.ru/ukryivnaya-zaschitnaya-plenka-oxiss-2-7x20-m"
37.9.118.28"2017-08-03 00:44:27.670";"435";"http://polysintez.ru/"
51.15.43.205"2017-08-03 00:45:35.813";"303";"http://polysintez.ru/"
51.15.43.205"2017-08-03 00:45:39.186";"307";"http://polysintez.ru/?revs_email=jweeks0226@gmail.com&language_id=1&store_id=0"
91.204.252.230"2017-08-03 00:46:23.985";"207";"http://polysintez.ru/plenka-tehnicheskaya-100-mkm-3x100-m"
93.158.141.50"2017-08-03 00:47:03.161";"351";"http://polysintez.ru/armirovannaya-plenka-profi-200-g-m2-2x25-m"
91.204.252.230"2017-08-03 00:47:39.007";"207";"http://polysintez.ru/dempfernaya-lenta-10-mm"
213.180.203.13"2017-08-03 00:48:00.483";"331";"http://polysintez.ru/"
66.249.64.142"2017-08-03 00:48:15.648";"110";"http://polysintez.ru/armirovannaya-plenka-profi-100-g-m2-2x50-m"
63.143.42.245"2017-08-03 00:48:42.375";"339";"http://polysintez.ru/"
89.169.36.32"2017-08-03 00:49:08.235";"220";"http://polysintez.ru/meshki-zelenyie-55x95-sm"
91.204.252.230"2017-08-03 00:51:01.281";"426";"http://polysintez.ru/plenka-pvh-prozrachnaya-100-mkm-1-4x250-m"
89.169.36.32"2017-08-03 00:51:28.029";"213";"http://polysintez.ru/plenka-pervyiy-sort-150-mkm-4x100-m"
37.9.69.50"2017-08-03 00:51:49.608";"1900";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
5.255.198.106"2017-08-03 00:51:50.836";"325";"http://polysintez.ru/armirovannaya-plenka-profi-200-g-m2-2x25-m"
178.154.224.71"2017-08-03 00:52:28.252";"519";"http://polysintez.ru/"
217.69.134.64"2017-08-03 00:53:19.668";"90";"http://polysintez.ru/index.php?route=extension/feed/google_sitemap"
91.204.252.230"2017-08-03 00:53:41.081";"163";"http://polysintez.ru/stroitelnyiy-tent-profi-120-g-m2-3x6-m"
95.108.181.68"2017-08-03 00:54:15.025";"300";"http://polysintez.ru/"
5.255.198.103"2017-08-03 00:55:14.881";"2092";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
93.158.141.26"2017-08-03 00:56:49.547";"354";"http://polysintez.ru/armirovannaya-plenka-profi-200-g-m2-2x25-m"
89.169.36.32"2017-08-03 00:58:21.271";"330";"http://polysintez.ru/mnogoletnyaya-plenka-120-mkm-4x100-m"
91.192.148.231"2017-08-03 01:00:04.667";"99";"http://polysintez.ru/index.php?route=feed/yandex_yml"
91.192.148.231"2017-08-03 01:00:05.196";"120";"http://polysintez.ru/index.php?route=feed/yandex_yml"
91.204.252.232"2017-08-03 01:00:47.378";"142";"http://polysintez.ru/plenka-pvh-prozrachnaya-120-mkm-1-4x200-m"
95.108.129.196"2017-08-03 01:02:42.852";"319";"http://polysintez.ru/"
95.108.181.68"2017-08-03 01:03:08.407";"120";"http://polysintez.ru/netkanyie-materialyi/sintepon-v-rulonah/"
95.108.181.68"2017-08-03 01:03:53.003";"209";"http://polysintez.ru/stroitelnyiy-tent-tarpaulin-120-g-m2-2x3-m"
