141.8.142.22"2017-08-22 00:01:01.974";"233";"http://polysintez.ru/chernaya-tehnicheskaya-plenka-80-mkm-3x100-m"
178.20.235.164"2017-08-22 00:02:02.634";"244";"http://polysintez.ru/index.php?route=feed/yandex_yml"
5.255.198.106"2017-08-22 00:02:06.081";"249";"http://polysintez.ru/vozdushno-puzyirchataya-plenka-1-2x20-m"
5.255.198.69"2017-08-22 00:02:12.952";"2584";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
66.249.76.142"2017-08-22 00:04:10.061";"167";"http://polysintez.ru/paroizolyatsionnaya-membrana-izospan-b-70-m2"
217.182.132.152"2017-08-22 00:05:41.430";"143";"http://polysintez.ru/stroitelnyiy-tent-profi-180-g-m2-3x4-m"
93.158.141.50"2017-08-22 00:06:36.224";"338";"http://polysintez.ru/vozdushno-puzyirchataya-plenka-1-2x20-m"
63.143.42.245"2017-08-22 00:06:52.374";"344";"http://polysintez.ru/"
5.45.235.100"2017-08-22 00:07:07.563";"2859";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
95.108.129.196"2017-08-22 00:08:02.490";"495";"http://polysintez.ru/"
141.8.142.22"2017-08-22 00:09:30.931";"221";"http://polysintez.ru/plenka-dlya-prudov-svetlitsa-vodyanoy-3-6x36-m"
37.9.118.28"2017-08-22 00:11:11.022";"434";"http://polysintez.ru/"
217.69.134.64"2017-08-22 00:12:03.336";"125";"http://polysintez.ru/index.php?route=extension/feed/google_sitemap"
5.255.198.106"2017-08-22 00:12:21.176";"289";"http://polysintez.ru/vozdushno-puzyirchataya-plenka-1-2x20-m"
5.9.106.230"2017-08-22 00:14:38.481";"277";"http://polysintez.ru/setki-i-ograjdeniya/zashchitnaya-fasadnaya-setka/"
93.158.141.26"2017-08-22 00:18:24.177";"609";"http://polysintez.ru/vozdushno-puzyirchataya-plenka-1-2x20-m"
178.154.224.71"2017-08-22 00:18:42.281";"322";"http://polysintez.ru/"
51.255.65.85"2017-08-22 00:23:24.602";"153";"http://polysintez.ru/stroitelnyiy-tent-eco-120-g-m2-10x12-m"
141.8.142.22"2017-08-22 00:23:40.364";"708";"http://polysintez.ru/index.php?route=extension/feed/yandex_sitemap"
5.255.198.93"2017-08-22 00:24:00.575";"2458";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
93.158.141.50"2017-08-22 00:24:31.673";"229";"http://polysintez.ru/vozdushno-puzyirchataya-plenka-1-2x20-m"
37.9.113.66"2017-08-22 00:24:36.713";"309";"http://polysintez.ru/"
217.69.134.64"2017-08-22 00:24:50.406";"107";"http://polysintez.ru/index.php?route=extension/feed/google_sitemap"
81.5.81.213"2017-08-22 00:25:03.873";"139";"http://polysintez.ru/zaschitnaya-fasadnaya-setka-35-g-m2-3x100-m"
81.5.81.213"2017-08-22 00:25:05.217";"49";"http://polysintez.ru/index.php?route=product/product/review&product_id=1617"
81.5.81.213"2017-08-22 00:25:05.395";"34";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fzaschitnaya-fasadnaya-setka-35-g-m2-3x100-m"
95.108.129.196"2017-08-22 00:27:59.350";"415";"http://polysintez.ru/"
141.8.142.22"2017-08-22 00:30:10.596";"168";"http://polysintez.ru/diffuzionnaya-plenka-yutafol-d-96-silver-75-m2"
62.210.129.246"2017-08-22 00:30:15.289";"305";"http://polysintez.ru/"
62.210.129.246"2017-08-22 00:30:18.690";"351";"http://polysintez.ru/?revs_email=scubaqoot@comcast.net&language_id=1&store_id=0"
141.8.142.58"2017-08-22 00:30:22.349";"51";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fdiffuzionnaya-plenka-yutafol-d-96-silver-75-m2"
176.194.170.56"2017-08-22 00:30:43.639";"134";"http://polysintez.ru/plenka-pvh-prozrachnaya-200-mkm-1-4x150-m"
176.194.170.56"2017-08-22 00:30:44.561";"41";"http://polysintez.ru/index.php?route=product/product/review&product_id=1982"
176.194.170.56"2017-08-22 00:30:44.676";"45";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fplenka-pvh-prozrachnaya-200-mkm-1-4x150-m"
37.9.118.28"2017-08-22 00:30:46.446";"289";"http://polysintez.ru/"
93.158.141.26"2017-08-22 00:31:36.393";"289";"http://polysintez.ru/vozdushno-puzyirchataya-plenka-1-2x20-m"
176.193.185.224"2017-08-22 00:31:55.932";"292";"http://polysintez.ru/netkanyie-materialyi/?utm_source=rookee&utm_medium=direct&utm_campaign={PARAM127}&utm_term={PHRASE}&utm_content={PTYPE}.{POS}.{BM}.{SRC}"
128.68.134.106"2017-08-22 00:32:00.300";"135";"http://polysintez.ru/porolon-listovoy-st-1820-100-mm?utm_source=Rookee&utm_medium=direct_dinamic"
46.188.100.175"2017-08-22 00:32:06.304";"154";"http://polysintez.ru/stroitelnyiy-tent-eco-120-g-m2-3x4-m?utm_source=Rookee&utm_medium=direct_dinamic"
109.63.142.168"2017-08-22 00:32:10.438";"43";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fnetkanyie-materialyi%2F%3Futm_source%3Drookee%26utm_medium%3Ddirect%26utm_campaign%3D%7BPARAM127%7D%26utm_term%3D%7BPHRASE%7D%26utm_content%3D%7BPTYPE%7D.%7BPOS%7D.%7BBM%7D.%7BSRC%7D"
178.140.25.174"2017-08-22 00:32:16.641";"39";"http://polysintez.ru/index.php?route=product/product/review&product_id=2009"
