178.20.235.164"2017-08-08 00:01:27.716";"305";"http://polysintez.ru/index.php?route=feed/yandex_yml"
188.65.13.178"2017-08-08 00:01:31.039";"481";"http://polysintez.ru/polietilenovyie-plenki/mnogoletnyaya-plenka/"
188.65.13.178"2017-08-08 00:01:32.656";"126";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fpolietilenovyie-plenki%2Fmnogoletnyaya-plenka%2F"
37.9.113.114"2017-08-08 00:03:04.056";"154";"http://polysintez.ru/stroitelnyiy-tent-eco-120-g-m2-20x20-m"
5.45.235.69"2017-08-08 00:03:48.442";"358";"http://polysintez.ru/trehsloynaya-mnogoletnyaya-plenka-180-mkm-12x33-m"
37.9.69.45"2017-08-08 00:04:47.383";"2492";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
66.249.75.148"2017-08-08 00:05:03.456";"186";"http://polysintez.ru/soputstvuyuschie-tovaryi/dispensery-i-aksessuary/"
95.108.129.196"2017-08-08 00:05:05.032";"398";"http://polysintez.ru/"
37.110.99.83"2017-08-08 00:06:12.077";"157";"http://polysintez.ru/alyuminievaya-folga-100-mkm-10-m2"
188.32.29.159"2017-08-08 00:06:16.937";"441";"http://polysintez.ru/polietilenovyie-plenki/"
188.32.64.11"2017-08-08 00:06:17.140";"143";"http://polysintez.ru/plenka-tehnicheskaya-80-mkm-3x100-m"
94.180.141.36"2017-08-08 00:06:18.097";"186";"http://polysintez.ru/vozdushno-puzyirchataya-plenka-1-2x20-m"
37.204.152.166"2017-08-08 00:06:26.203";"62";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Falyuminievaya-folga-100-mkm-10-m2"
89.178.91.242"2017-08-08 00:06:26.504";"60";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fpolietilenovyie-plenki%2F"
128.69.216.227"2017-08-08 00:06:26.802";"60";"http://polysintez.ru/index.php?route=product/product/review&product_id=1796"
109.63.239.88"2017-08-08 00:06:44.020";"48";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fplenka-tehnicheskaya-80-mkm-3x100-m"
176.193.37.88"2017-08-08 00:06:44.140";"44";"http://polysintez.ru/index.php?route=product/product/review&product_id=1639"
95.24.236.201"2017-08-08 00:06:57.494";"42";"http://polysintez.ru/index.php?route=product/product/review&product_id=1712"
95.24.142.25"2017-08-08 00:06:57.599";"61";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fvozdushno-puzyirchataya-plenka-1-2x20-m"
178.154.224.71"2017-08-08 00:08:47.610";"325";"http://polysintez.ru/"
37.9.118.28"2017-08-08 00:09:24.927";"345";"http://polysintez.ru/"
95.108.181.68"2017-08-08 00:10:06.266";"134";"http://polysintez.ru/malyarnyiy-skotch-50x35"
93.158.141.50"2017-08-08 00:10:28.790";"360";"http://polysintez.ru/trehsloynaya-mnogoletnyaya-plenka-180-mkm-12x33-m"
217.69.134.52"2017-08-08 00:11:37.474";"165";"http://polysintez.ru/index.php?route=extension/feed/google_sitemap"
5.45.235.69"2017-08-08 00:13:34.151";"337";"http://polysintez.ru/trehsloynaya-mnogoletnyaya-plenka-180-mkm-12x33-m"
2.92.138.184"2017-08-08 00:13:55.280";"525";"http://polysintez.ru/polietilenovyie-plenki/"
2.92.138.184"2017-08-08 00:13:58.013";"47";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fpolietilenovyie-plenki%2F"
5.255.198.98"2017-08-08 00:14:47.502";"2529";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
66.249.75.148"2017-08-08 00:14:47.732";"170";"http://polysintez.ru/plenka-tehnicheskaya-150-mkm-3x100-m"
2.92.138.184"2017-08-08 00:14:58.823";"161";"http://polysintez.ru/geomaterialyi/geomembrany/"
2.92.138.184"2017-08-08 00:15:01.298";"188";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fgeomaterialyi%2Fgeomembrany%2F"
2.92.138.184"2017-08-08 00:15:25.296";"169";"http://polysintez.ru/gidro-paroizolyatsiya/gidrospan/"
2.92.138.184"2017-08-08 00:15:27.617";"64";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fgidro-paroizolyatsiya%2Fgidrospan%2F"
2.92.138.184"2017-08-08 00:15:34.860";"151";"http://polysintez.ru/gidro-paroizolyatsiya-gidrospan-d"
2.92.138.184"2017-08-08 00:15:37.107";"38";"http://polysintez.ru/index.php?route=product/product/review&product_id=1966"
2.92.138.184"2017-08-08 00:15:37.302";"44";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fgidro-paroizolyatsiya-gidrospan-d"
2.92.138.184"2017-08-08 00:17:09.398";"213";"http://polysintez.ru/armirovannyie-plenki/armirovannaya-plenka-oxiss/"
