91.225.92.49"2017-08-01 12:40:28.281";"431";"http://polysintez.ru/"
178.154.224.71"2017-08-01 12:40:29.758";"318";"http://polysintez.ru/"
91.225.92.49"2017-08-01 12:40:30.890";"40";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2F"
87.249.19.116"2017-08-01 12:41:08.354";"219";"http://polysintez.ru/steklotkan-100-g-m2-1x100-m"
87.249.19.116"2017-08-01 12:41:09.748";"47";"http://polysintez.ru/index.php?route=product/product/review&product_id=2020"
87.249.19.116"2017-08-01 12:41:09.859";"38";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fsteklotkan-100-g-m2-1x100-m"
89.169.187.239"2017-08-01 12:41:42.534";"195";"http://polysintez.ru/stroitelnyiy-tent-eco-120-g-m2-6x10-m"
185.57.31.77"2017-08-01 12:42:02.078";"377";"http://polysintez.ru/plenka-vyisshiy-sort-500-mkm-3x50-m"
185.57.31.77"2017-08-01 12:42:05.202";"69";"http://polysintez.ru/index.php?route=product/product/review&product_id=2025"
185.57.31.77"2017-08-01 12:42:05.415";"62";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fplenka-vyisshiy-sort-500-mkm-3x50-m"
85.21.69.234"2017-08-01 12:42:09.595";"177";"http://polysintez.ru/penopolietilen-isolon-300-10-mm"
85.21.69.234"2017-08-01 12:42:11.451";"41";"http://polysintez.ru/index.php?route=product/product/review&product_id=1635"
85.21.69.234"2017-08-01 12:42:11.689";"54";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fpenopolietilen-isolon-300-10-mm"
66.249.64.144"2017-08-01 12:42:56.100";"448";"http://polysintez.ru/armirovannyie-plenki/armirovannaya-plenka-profi/"
77.88.57.216"2017-08-01 12:43:15.020";"2326";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
91.204.252.230"2017-08-01 12:43:40.162";"231";"http://polysintez.ru/stroitelnyiy-tent-profi-80-g-m2-6x8-m"
5.255.198.106"2017-08-01 12:44:26.050";"313";"http://polysintez.ru/penofol-2000-c-05"
188.68.1.24"2017-08-01 12:44:43.046";"126";"http://polysintez.ru/novosti/"
212.152.59.26"2017-08-01 12:45:11.032";"480";"http://polysintez.ru/"
