91.192.148.231"2017-08-17 00:00:07.589";"186";"http://polysintez.ru/index.php?route=feed/yandex_yml"
91.192.148.231"2017-08-17 00:00:08.108";"110";"http://polysintez.ru/index.php?route=feed/yandex_yml"
176.59.47.188"2017-08-17 00:00:27.888";"175";"http://polysintez.ru/alyuminievaya-folga-100-mkm-6-m2"
176.59.47.188"2017-08-17 00:00:30.569";"69";"http://polysintez.ru/index.php?route=product/product/review&product_id=2012"
176.59.47.188"2017-08-17 00:00:30.710";"63";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Falyuminievaya-folga-100-mkm-6-m2"
89.169.95.95"2017-08-17 00:00:34.226";"220";"http://polysintez.ru/profil-uglovoy-pvh-s-armiruyuschey-setkoy-10x15-2-5-m"
176.59.47.188"2017-08-17 00:01:04.356";"171";"http://polysintez.ru/contact-us/"
176.59.47.188"2017-08-17 00:01:05.649";"83";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fcontact-us%2F"
178.20.235.164"2017-08-17 00:01:37.532";"310";"http://polysintez.ru/index.php?route=feed/yandex_yml"
91.204.252.230"2017-08-17 00:02:17.758";"251";"http://polysintez.ru/plenka-vyisshiy-sort-150-mkm-3x100-m"
93.158.141.26"2017-08-17 00:02:22.991";"388";"http://polysintez.ru/stroitelnyiy-tent-profi-180-g-m2-4x8-m"
89.169.36.32"2017-08-17 00:02:38.444";"316";"http://polysintez.ru/montajnaya-pena-tytan-gun-750-ml"
185.23.21.26"2017-08-17 00:03:40.758";"694";"http://polysintez.ru/dump.sql.gz"
79.165.164.212"2017-08-17 00:04:09.186";"516";"http://polysintez.ru/polietilenovyie-plenki/"
79.165.164.212"2017-08-17 00:04:10.738";"110";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fpolietilenovyie-plenki%2F"
46.4.89.220"2017-08-17 00:04:35.747";"345";"http://polysintez.ru/stroitelnyiy-tent-eco-120-g-m2-3x6-m"
207.46.13.167"2017-08-17 00:04:40.354";"278";"http://polysintez.ru/armirovannyiy-skotch-tpl-50x35"
79.165.164.212"2017-08-17 00:04:47.405";"121";"http://polysintez.ru/contact-us/"
79.165.164.212"2017-08-17 00:04:49.065";"71";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fcontact-us%2F"
91.204.252.230"2017-08-17 00:05:40.848";"235";"http://polysintez.ru/spanbond-belyiy-30-g-m2-2-1x10-m"
5.255.198.69"2017-08-17 00:05:44.044";"2980";"http://polysintez.ru/index.php?route=extension/feed/yandex_yml&token=q1y20V6pvL3hlBAPG39Nss8TjIR2b7VRODEYqE0Iu0y"
89.169.36.32"2017-08-17 00:06:49.657";"305";"http://polysintez.ru/plenka-pervyiy-sort-150-mkm-3x100-m"
5.45.235.69"2017-08-17 00:07:03.051";"407";"http://polysintez.ru/stroitelnyiy-tent-profi-180-g-m2-4x8-m"
109.252.85.15"2017-08-17 00:07:15.024";"576";"http://polysintez.ru/netkanyie-materialyi/"
109.252.85.15"2017-08-17 00:07:16.188";"65";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fnetkanyie-materialyi%2F"
109.252.85.15"2017-08-17 00:07:52.167";"463";"http://polysintez.ru/netkanyie-materialyi/?sort=p.price&order=ASC"
109.252.85.15"2017-08-17 00:07:53.140";"69";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fnetkanyie-materialyi%2F%3Fsort%3Dp.price%26order%3DASC"
89.169.36.32"2017-08-17 00:08:01.418";"274";"http://polysintez.ru/armirovannaya-plenka-profi-120-g-m2-3x50-m"
109.252.85.15"2017-08-17 00:08:48.117";"156";"http://polysintez.ru/spanbond-belyiy-17-g-m2-2-1x10-m"
109.252.85.15"2017-08-17 00:08:49.976";"40";"http://polysintez.ru/index.php?route=product/product/review&product_id=1932"
109.252.85.15"2017-08-17 00:08:50.144";"48";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fspanbond-belyiy-17-g-m2-2-1x10-m"
95.108.129.196"2017-08-17 00:09:23.026";"559";"http://polysintez.ru/"
178.154.224.71"2017-08-17 00:09:52.832";"342";"http://polysintez.ru/"
109.63.161.57"2017-08-17 00:09:54.576";"502";"http://polysintez.ru/netkanyie-materialyi/?utm_source=rookee&utm_medium=direct&utm_campaign={PARAM127}&utm_term={PHRASE}&utm_content={PTYPE}.{POS}.{BM}.{SRC}"
