207.46.13.29"2017-08-04 00:00:07.863";"298";"http://polysintez.ru/polietilenovyie-plenki/mnogoletnyaya-plenka/"
37.9.113.114"2017-08-04 00:00:25.217";"159";"http://polysintez.ru/plenka-tehnicheskaya-80-mkm-3x100-m"
95.108.181.68"2017-08-04 00:00:26.992";"43";"http://polysintez.ru/index.php?route=product/product/review&product_id=1639"
37.9.113.114"2017-08-04 00:00:29.244";"41";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Fplenka-tehnicheskaya-80-mkm-3x100-m"
178.20.235.164"2017-08-04 00:00:44.057";"251";"http://polysintez.ru/index.php?route=feed/yandex_yml"
83.220.239.173"2017-08-04 00:01:06.489";"389";"http://polysintez.ru/armirovannyie-plenki/?sort=p.price&order=ASC"
83.220.239.173"2017-08-04 00:01:09.049";"53";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Farmirovannyie-plenki%2F%3Fsort%3Dp.price%26order%3DASC"
37.9.118.28"2017-08-04 00:01:22.650";"356";"http://polysintez.ru/"
66.249.76.140"2017-08-04 00:02:42.970";"288";"http://polysintez.ru/polietilenovyie-plenki/ukryvnaya-plenka/"
5.255.198.106"2017-08-04 00:02:45.715";"321";"http://polysintez.ru/stroitelnyiy-tent-profi-180-g-m2-4x6-m"
83.220.239.173"2017-08-04 00:02:53.115";"320";"http://polysintez.ru/armirovannyie-plenki/"
83.220.239.173"2017-08-04 00:02:55.502";"55";"http://polysintez.ru/index.php?route=module/progroman/city_manager/init&url=%2Farmirovannyie-plenki%2F"
95.108.129.196"2017-08-04 00:03:11.956";"410";"http://polysintez.ru/"
178.154.224.71"2017-08-04 00:03:22.595";"301";"http://polysintez.ru/"
93.158.141.26"2017-08-04 00:03:54.823";"378";"http://polysintez.ru/stroitelnyiy-tent-eco-120-g-m2-10x12-m"
93.158.141.26"2017-08-04 00:06:59.428";"326";"http://polysintez.ru/stroitelnyiy-tent-profi-180-g-m2-4x6-m"
217.69.134.62"2017-08-04 00:08:58.443";"88";"http://polysintez.ru/index.php?route=extension/feed/google_sitemap"
93.158.141.26"2017-08-04 00:12:59.847";"321";"http://polysintez.ru/stroitelnyiy-tent-profi-180-g-m2-4x6-m"
95.84.184.199"2017-08-04 00:15:44.317";"370";"http://polysintez.ru/"
